año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut_razon_social;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;region;rubro_vu;id_rubro_vu;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento_nivel_3;tipo_lodo;capitulo_ler;subcapitulo_ler;nombre_ler;ler_codigo
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;8;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;5,83;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;5,82;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;3,92;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;1,97;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;7,78;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;5,93;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5402998;PLANTA DE TRATAMIENTO DE AS PUNTA PUYAI (EEAS LILEN;ESVAL S.A.;76000739-0;Evacuación de aguas residuales;E3700;Evacuación y tratamiento de aguas servidas;E370000;-32,50492672;-71,43622675;5403;Papudo;Petorca;Valparaíso;Plantas de tratamiento de aguas servidas;14;7,71;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401871;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS-PUCON;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-39,26414332;-71,96298181;9115;Pucón;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;588;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401871;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS-PUCON;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-39,26414332;-71,96298181;9115;Pucón;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;616;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401784;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS-SAAVEDRA;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,77465105;-73,39696272;9116;Saavedra;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;36;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5459240;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS PUREN;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,02153472;-73,05970296;9208;Purén;Malleco;Araucanía;Captación, tratamiento y distribución de agua;13;2537;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401833;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS-RENAICO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-37,67073013;-72,59954711;9209;Renaico;Malleco;Araucanía;Captación, tratamiento y distribución de agua;13;36;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;1696;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;1007;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;344,17;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;1115,3;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5459852;ESPINOZA HERMANOS LIMITADA;ESPINOZA HERMANOS LIMITADA;76126367-6;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-28,29043836;-70,69798579;3301;Vallenar;Huasco;Atacama;Gestores de residuos;15;3,39;Relleno Sanitario;11;Lodo Estabilizado;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;120,9;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;1110,8;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;5572,77;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
2023;Lodos;5401758;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS TEMUCO;AGUAS ARAUCANIA S.A.;76215637-7;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;-38,76021405;-72,70264929;9101;Temuco;Cautín;Araucanía;Captación, tratamiento y distribución de agua;13;1459,1;Aplicación al Suelo;31;Lodo Clase B;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;Lodos del tratamiento de aguas residuales urbanas;19 08 05
