año;rol_establecimiento;id_vu;nombre_establecimiento;razon_social;rut;ciiu4;id_ciiu4;ciiu6;id_ciiu6;latitud;longitud;id_comuna;comuna;provincia;id_region;region;rubro_vu;entrada_salida;cantidad_toneladas;tratamiento_nivel_3;id_tratamiento;tratamiento_nivel_1;id_tratamiento_nivel_1;capitulo_ler;subcapitulo_ler;nombre_ler;id_vu_trazabilidad;nombre_establecimiento_trazabilidad;razon_social_trazabilidad;rut_razon_social_trazabilidad;comuna_trazabilidad;id_comuna_trazabilidad;region_trazabilidad
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;95,539;Reciclaje de metales;20;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;229,52;Pretratamiento de Metales;44;Recolección;5;17 | Residuos de la construcción y demolición;04 | Metales (incluidas sus aleaciones);17 04 07 | Metales mezclados;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;301,558;Reciclaje de plásticos;18;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;1;310,412;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;5,106;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5467286;RECICLADOS INDUSTRIALES S A PLANTA RENCA;RECICLADOS INDUSTRIALES S.A;76190988-6;Renca;13128;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;18,647;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;96588400-9;Huechuraba;13107;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;20,15;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5481062;COMERCIALIZADORA POLPLAST SpA;COMERCIALIZADORA POLPLAST SPA;77006706-5;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;31,608;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5467254;METALES Y ALUMINIOS SA RENCA;METALES Y ALUMINIOS S.A.;76047913-6;Renca;13128;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;98,164;Reciclaje de papel, cartón y productos de papel;16;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 01 | Papel y cartón;5461524;RECUPAC SUCURSAL HUECHURABA;RECUPAC S.A.;96588400-9;Huechuraba;13107;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;297,42;Pretratamiento de Metales;44;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;5482621;Ana Medina Torres;ANA ESTER MEDINA TORRES;12036109-0;Chillán;8401;Ñuble
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;422,3;Reciclaje de metales;20;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 40 | Metales;4989;PLANTA COLINA;ACEROS AZA S.A.;92176000-0;Colina;13301;Metropolitana de Santiago
2023;I.R.A.R;319510;BASE ECOCLEAN QUILICURA;ECOCLEAN S A;96756460-5;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,34821161;-70,71108458;13125;Quilicura;Santiago;13;Metropolitana de Santiago;Gestores de residuos;2;482,33835;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5481062;COMERCIALIZADORA POLPLAST SpA;COMERCIALIZADORA POLPLAST SPA;77006706-5;Quilicura;13125;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;1,091;Reciclaje de plásticos;18;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;02 02 02 | Residuos de tejidos de animales;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;4,625;Reciclaje de plásticos;18;Valorización;2;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;6,37967;Pretratamiento de plásticos;45;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 02 | Envases de plástico;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;20,245;Pretratamiento de plásticos;45;Recolección;5;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;02 02 03 | Materiales inadecuados para el consumo o la elaboración;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;22,167;Reciclaje de plásticos;18;Valorización;2;07 | Residuos de procesos químicos orgánicos;02 | Residuos de la FFDU de plásticos, caucho sintético y fibras artificiales;07 02 13 | Residuos de plástico;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;34,4;Reciclaje de plásticos;18;Valorización;2;01 | Residuos de la prospección, extracción de minas y canteras y tratamientos físicos y químicos de minerales;01 | Residuos de la extracción de minerales;01 01 01 | Residuos de la extracción de minerales metálicos;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;34,481;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;104,502;Reciclaje de plásticos;18;Valorización;2;"02 | Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";02 | Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;02 02 03 | Materiales inadecuados para el consumo o la elaboración;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;Almacenamiento y depósito;H5210;Otros servicios de almacenamiento y depósito n.c.p.;H521009;-33,61891969;-70,63008874;13112;La Pintana;Santiago;13;Metropolitana de Santiago;Otras actividades;1;125,576;Reciclaje de plásticos;18;Valorización;2;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5471236;BASTIAS IBARRA;RECICLAJES BASTIAS SPA;76612552-2;La Pintana;13112;Metropolitana de Santiago
2023;I.R.A.R;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,56706176;-70,706521;13401;San Bernardo;Maipo;13;Metropolitana de Santiago;Gestores de residuos;1;0,0013;Pretratamiento de Metales;44;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 04 | Envases metálicos;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;San Bernardo;13401;Metropolitana de Santiago
2023;I.R.A.R;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,56706176;-70,706521;13401;San Bernardo;Maipo;13;Metropolitana de Santiago;Gestores de residuos;1;0,0951;Pretratamiento de Vidrio;37;Recolección;5;"15 | Residuos de envases; absorbentes, trapos de limpieza, materiales de filtración y ropas de protección no especificados en otra categoría";01 | Envases (incluidos los residuos de envases de la recogida selectiva municipal);15 01 07 | Envases de vidrio;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;San Bernardo;13401;Metropolitana de Santiago
2023;I.R.A.R;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,56706176;-70,706521;13401;San Bernardo;Maipo;13;Metropolitana de Santiago;Gestores de residuos;1;0,139;Pretratamiento de plásticos;45;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 39 | Plásticos;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;San Bernardo;13401;Metropolitana de Santiago
2023;I.R.A.R;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,56706176;-70,706521;13401;San Bernardo;Maipo;13;Metropolitana de Santiago;Gestores de residuos;1;0,235;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 38 | Madera distinta de la especificada en el código 20 01 37;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;San Bernardo;13401;Metropolitana de Santiago
2023;I.R.A.R;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;Recogida de desechos no peligrosos;E3811;Recogida de desechos no peligrosos;E381100;-33,56706176;-70,706521;13401;San Bernardo;Maipo;13;Metropolitana de Santiago;Gestores de residuos;1;0,2812;Pretratamiento de papel, cartón y productos de papel;36;Recolección;5;20 | Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;01 | Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);20 01 99 | Otras fracciones no especificadas en otra categoría;5489220;BENDITO RESIDUO;COMERCIAL BENDITO RESIDUO SPA;77045065-9;San Bernardo;13401;Metropolitana de Santiago
